word,DF,IDF,Mean_TF,Mean_TF-IDF
committed,1,9.76487159073609,0.0011494252873563218,0.0004322993173792186
breach,1,9.76487159073609,0.0011494252873563218,0.0004322993173792186
pentagon,1,9.76487159073609,0.0011494252873563218,0.0004322993173792186
gen,1,9.76487159073609,0.0011494252873563218,0.0004322993173792186
sectors,1,9.76487159073609,0.0011494252873563218,0.0004316755004367136
slowly,1,9.76487159073609,0.0011494252873563218,0.0004316755004367136
worse,1,9.76487159073609,0.0011494252873563218,0.00043131215085773624
neofascist,1,9.76487159073609,0.0011494252873563218,0.00043131215085773624
starring,1,9.76487159073609,0.0011494252873563218,0.00043123976771336254
violence,1,9.76487159073609,0.0011494252873563218,0.0004312219524109694
lolmuslimshamas,1,9.76487159073609,0.0011494252873563218,0.0004312219524109694
terror,1,9.76487159073609,0.0011494252873563218,0.0004312219524109694
barbarism,1,9.76487159073609,0.0011494252873563218,0.0004312219524109694
benefit,1,9.76487159073609,0.0011494252873563218,0.000429523696416229
recaps,1,9.76487159073609,0.0011494252873563218,0.00042884030582350454
ep,1,9.76487159073609,0.0011494252873563218,0.00042884030582350454
mosuls,1,9.76487159073609,0.0011494252873563218,0.0004285729615911685
ciivlians,1,9.76487159073609,0.0011494252873563218,0.0004285729615911685
exits,1,9.76487159073609,0.0011494252873563218,0.0004285729615911685
ngo,1,9.76487159073609,0.0011494252873563218,0.0004285729615911685
trapped,1,9.76487159073609,0.0011494252873563218,0.0004285729615911685
nationwide,1,9.76487159073609,0.0011494252873563218,0.0004285728674235987
step,1,9.76487159073609,0.0011494252873563218,0.0004285728674235987
audit,1,9.76487159073609,0.0011494252873563218,0.0004285728674235987
escape,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
ag,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
premier,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
failureofduties,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
kathleenwynne,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
helped,1,9.76487159073609,0.0011494252873563218,0.00042834963838311255
verlyare,1,9.76487159073609,0.0011494252873563218,0.0004280949334605762
kidding,1,9.76487159073609,0.0011494252873563218,0.0004280949334605762
presidentvoters,1,9.76487159073609,0.0011494252873563218,0.00042752581368964626
remorse,1,9.76487159073609,0.0011494252873563218,0.00042752581368964626
wastewater,1,9.76487159073609,0.0011494252873563218,0.00042744798521687495
farms,1,9.76487159073609,0.0011494252873563218,0.00042744798521687495
indigenous,1,9.76487159073609,0.0011494252873563218,0.00042744798521687495
dakotaaccesspipeline,1,9.76487159073609,0.0011494252873563218,0.00042744798521687495
ravaging,1,9.76487159073609,0.0011494252873563218,0.00042744798521687495
humanity,1,9.76487159073609,0.0011494252873563218,0.0004273950677449506
overs,1,9.76487159073609,0.0011494252873563218,0.0004262404656454077
hella,1,9.76487159073609,0.0011494252873563218,0.0004262404656454077
break,1,9.76487159073609,0.0011494252873563218,0.0004262404656454077
pt,1,9.76487159073609,0.0011494252873563218,0.0004262404656454077
mf,1,9.76487159073609,0.0011494252873563218,0.0004262404656454077
douchebag,1,9.76487159073609,0.0011494252873563218,0.00042618769208363445
philosophy,1,9.76487159073609,0.0011494252873563218,0.00042618769208363445
breathtaking,1,9.76487159073609,0.0011494252873563218,0.00042618769208363445
defined,1,9.76487159073609,0.0011494252873563218,0.00042618769208363445
shed,1,9.76487159073609,0.0011494252873563218,0.0004252320202518679
aware,1,9.76487159073609,0.0011494252873563218,0.0004252320202518679
deadhttpstcoyziuvs,1,9.76487159073609,0.0011494252873563218,0.0004252320202518679
students,1,9.76487159073609,0.0011494252873563218,0.0004251220622536073
starting,1,9.76487159073609,0.0011494252873563218,0.0004251220622536073
backfire,1,9.76487159073609,0.0011494252873563218,0.0004251220622536073
palestinian,1,9.76487159073609,0.0011494252873563218,0.00042488036785700884
brutality,1,9.76487159073609,0.0011494252873563218,0.00042488036785700884
immune,1,9.76487159073609,0.0011494252873563218,0.00042488036785700884
shame,1,9.76487159073609,0.0011494252873563218,0.0004248597945922992
services,1,9.76487159073609,0.0011494252873563218,0.0004248597945922992
backs,1,9.76487159073609,0.0011494252873563218,0.0004248597945922992
destroy,1,9.76487159073609,0.0011494252873563218,0.00042468102372827623
themorningrush,1,9.76487159073609,0.0011494252873563218,0.00042450429689748357
weighs,1,9.76487159073609,0.0011494252873563218,0.00042450429689748357
coded,1,9.76487159073609,0.0011494252873563218,0.0004241719537079876
questioned,1,9.76487159073609,0.0011494252873563218,0.0004240508229382792
arkansas,1,9.76487159073609,0.0011494252873563218,0.0004237065449454231
scholarships,1,9.76487159073609,0.0011494252873563218,0.0004237065449454231
taxes,1,9.76487159073609,0.0011494252873563218,0.0004237065449454231
lawmakers,1,9.76487159073609,0.0011494252873563218,0.0004237065449454231
file,1,9.76487159073609,0.0011494252873563218,0.0004237065449454231
aides,1,9.76487159073609,0.0011494252873563218,0.00042331661673344575
romney,1,9.76487159073609,0.0011494252873563218,0.00042331661673344575
apology,1,9.76487159073609,0.0011494252873563218,0.00042331661673344575
mull,1,9.76487159073609,0.0011494252873563218,0.00042331661673344575
sec,1,9.76487159073609,0.0011494252873563218,0.00042331661673344575
matteo,1,9.76487159073609,0.0011494252873563218,0.00042278101152834875
hugs,1,9.76487159073609,0.0011494252873563218,0.00042278101152834875
valentino,1,9.76487159073609,0.0011494252873563218,0.00042278101152834875
kisses,1,9.76487159073609,0.0011494252873563218,0.00042278101152834875
rc,1,9.76487159073609,0.0011494252873563218,0.00042182133683259536
wheels,1,9.76487159073609,0.0011494252873563218,0.00042182133683259536
onstage,1,9.76487159073609,0.0011494252873563218,0.0004217168761773847
andriyparubiy,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
cec,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
ready,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
recommendation,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
members,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
alter,1,9.76487159073609,0.0011494252873563218,0.0004213228164731851
flick,1,9.76487159073609,0.0011494252873563218,0.0004210511661332154
enjoying,1,9.76487159073609,0.0011494252873563218,0.0004210511661332154
countryside,1,9.76487159073609,0.0011494252873563218,0.0004210511661332154
buzzconf,1,9.76487159073609,0.0011494252873563218,0.0004210360119174113
jordan,1,9.76487159073609,0.0011494252873563218,0.0004210360119174113
squirtels,1,9.76487159073609,0.0011494252873563218,0.0004210360119174113
penguins,1,9.76487159073609,0.0011494252873563218,0.00042041362845097124
trends,1,9.76487159073609,0.0011494252873563218,0.00042041362845097124
common,1,9.76487159073609,0.0011494252873563218,0.00042041362845097124
authors,1,9.76487159073609,0.0011494252873563218,0.00042039434037828696
literature,1,9.76487159073609,0.0011494252873563218,0.00042039434037828696
panel,1,9.76487159073609,0.0011494252873563218,0.00042039434037828696
calreid,1,9.76487159073609,0.0011494252873563218,0.00042039434037828696
considers,1,9.76487159073609,0.0011494252873563218,0.00042036436044762417
venezuelans,1,9.76487159073609,0.0011494252873563218,0.00042036436044762417
marriagehttpstcoqsdkvxtvf,1,9.76487159073609,0.0011494252873563218,0.00041949652238159663
debates,1,9.76487159073609,0.0011494252873563218,0.00041949652238159663
lgbtnews,1,9.76487159073609,0.0011494252873563218,0.00041949652238159663
beings,1,9.76487159073609,0.0011494252873563218,0.0004194831627905234
deranged,1,9.76487159073609,0.0011494252873563218,0.0004194831627905234
subhuman,1,9.76487159073609,0.0011494252873563218,0.0004194831627905234
retweet,1,9.76487159073609,0.0011494252873563218,0.0004190219854130283
amendment,1,9.76487159073609,0.0011494252873563218,0.0004190219854130283
blueunited,1,9.76487159073609,0.0011494252873563218,0.0004190219854130283
xii,1,9.76487159073609,0.0011494252873563218,0.0004190219854130283
finemany,1,9.76487159073609,0.0011494252873563218,0.0004188942060513972
dennis,1,9.76487159073609,0.0011494252873563218,0.0004188936993305609
rodman,1,9.76487159073609,0.0011494252873563218,0.0004188936993305609
seagal,1,9.76487159073609,0.0011494252873563218,0.0004188936993305609
cybermonday,1,9.76487159073609,0.0011494252873563218,0.00041877078129816907
catch,1,9.76487159073609,0.0011494252873563218,0.00041877078129816907
cyber,1,9.76487159073609,0.0011494252873563218,0.00041877078129816907
side,1,9.76487159073609,0.0011494252873563218,0.00041855104189973495
build,1,9.76487159073609,0.0011494252873563218,0.00041855104189973495
mt,1,9.76487159073609,0.0011494252873563218,0.00041832573578391117
helping,1,9.76487159073609,0.0011494252873563218,0.00041832573578391117
obamalegacy,1,9.76487159073609,0.0011494252873563218,0.00041832573578391117
utd,1,9.76487159073609,0.0011494252873563218,0.0004179769694363169
signed,1,9.76487159073609,0.0011494252873563218,0.0004179769694363169
superstar,1,9.76487159073609,0.0011494252873563218,0.0004179769694363169
giftgiving,1,9.76487159073609,0.0011494252873563218,0.00041786808975340594
uses,1,9.76487159073609,0.0011494252873563218,0.00041786808975340594
gpuaccelerated,1,9.76487159073609,0.0011494252873563218,0.00041786808975340594
faster,1,9.76487159073609,0.0011494252873563218,0.00041786808975340594
ebo,1,9.76487159073609,0.0011494252873563218,0.00041786808975340594
estate,1,9.76487159073609,0.0011494252873563218,0.000417253606818365
conspired,1,9.76487159073609,0.0011494252873563218,0.000417253606818365
steal,1,9.76487159073609,0.0011494252873563218,0.000417253606818365
level,1,9.76487159073609,0.0011494252873563218,0.000417027380929121
plays,1,9.76487159073609,0.0011494252873563218,0.000417027380929121
different,1,9.76487159073609,0.0011494252873563218,0.000417027380929121
organic,1,9.76487159073609,0.0011494252873563218,0.00041665496782514714
spontaneous,1,9.76487159073609,0.0011494252873563218,0.00041665496782514714
videosorosprotestors,1,9.76487159073609,0.0011494252873563218,0.00041665496782514714
benghazi,1,9.76487159073609,0.0011494252873563218,0.00041665496782514714
gown,1,9.76487159073609,0.0011494252873563218,0.00041636360937271293
crimson,1,9.76487159073609,0.0011494252873563218,0.00041636360937271293
fuckin,1,9.76487159073609,0.0011494252873563218,0.00041621671259618395
omg,1,9.76487159073609,0.0011494252873563218,0.00041621671259618395
difficulties,1,9.76487159073609,0.0011494252873563218,0.0004160728738264752
datascience,1,9.76487159073609,0.0011494252873563218,0.0004160728738264752
article,1,9.76487159073609,0.0011494252873563218,0.0004160728738264752
theoretical,1,9.76487159073609,0.0011494252873563218,0.0004160728738264752
deeplearning,1,9.76487159073609,0.0011494252873563218,0.0004160728738264752
copying,1,9.76487159073609,0.0011494252873563218,0.0004158944456873577
michelles,1,9.76487159073609,0.0011494252873563218,0.0004158944456873577
uefa,1,9.76487159073609,0.0011494252873563218,0.0004157743667570935
programs,1,9.76487159073609,0.0011494252873563218,0.00041553001087175293
unite,1,9.76487159073609,0.0011494252873563218,0.00041553001087175293
changes,1,9.76487159073609,0.0011494252873563218,0.00041553001087175293
ingredients,1,9.76487159073609,0.0011494252873563218,0.000415495719836665
condoning,1,9.76487159073609,0.0011494252873563218,0.000415495719836665
splcs,1,9.76487159073609,0.0011494252873563218,0.0004153790854022997
christian,1,9.76487159073609,0.0011494252873563218,0.0004153790854022997
syrianarmy,1,9.76487159073609,0.0011494252873563218,0.000415354406574343
monitorhttpstcoaekbmmxyaleppo,1,9.76487159073609,0.0011494252873563218,0.000415354406574343
district,1,9.76487159073609,0.0011494252873563218,0.000415354406574343
patty,1,9.76487159073609,0.0011494252873563218,0.00041468737570207157
rory,1,9.76487159073609,0.0011494252873563218,0.00041468737570207157
lorelei,1,9.76487159073609,0.0011494252873563218,0.00041468737570207157
longterm,1,9.76487159073609,0.0011494252873563218,0.0004146144090987307
britains,1,9.76487159073609,0.0011494252873563218,0.0004146144090987307
tories,1,9.76487159073609,0.0011494252873563218,0.0004146144090987307
hammering,1,9.76487159073609,0.0011494252873563218,0.0004146144090987307
theoriginals,1,9.76487159073609,0.0011494252873563218,0.00041408064179931345
teenwolf,1,9.76487159073609,0.0011494252873563218,0.00041408064179931345
agentsofshield,1,9.76487159073609,0.0011494252873563218,0.00041408064179931345
tyrod,1,9.76487159073609,0.0011494252873563218,0.0004132404840038587
chiefs,1,9.76487159073609,0.0011494252873563218,0.0004132404840038587
uniform,1,9.76487159073609,0.0011494252873563218,0.0004132404840038587
cousins,1,9.76487159073609,0.0011494252873563218,0.0004132404840038587
logic,1,9.76487159073609,0.0011494252873563218,0.000413023123738133
lifted,1,9.76487159073609,0.0011494252873563218,0.000413023123738133
standing,1,9.76487159073609,0.0011494252873563218,0.000413023123738133
roman,1,9.76487159073609,0.0011494252873563218,0.0004126695933456096
diva,1,9.76487159073609,0.0011494252873563218,0.0004126695933456096
tami,1,9.76487159073609,0.0011494252873563218,0.0004126695933456096
reveal,1,9.76487159073609,0.0011494252873563218,0.0004126695933456096
clapping,1,9.76487159073609,0.0011494252873563218,0.00041230269707692155
breasts,1,9.76487159073609,0.0011494252873563218,0.00041230269707692155
singers,1,9.76487159073609,0.0011494252873563218,0.00041230269707692155
background,1,9.76487159073609,0.0011494252873563218,0.00041230269707692155
net,1,9.76487159073609,0.0011494252873563218,0.00041217107848814645
provinces,1,9.76487159073609,0.0011494252873563218,0.00041217107848814645
inch,1,9.76487159073609,0.0011494252873563218,0.00041217107848814645
nature,1,9.76487159073609,0.0011494252873563218,0.000411760365840133
anyones,1,9.76487159073609,0.0011494252873563218,0.000411760365840133
curtains,1,9.76487159073609,0.0011494252873563218,0.000411760365840133
everyonemother,1,9.76487159073609,0.0011494252873563218,0.000411760365840133
swagger,1,9.76487159073609,0.0011494252873563218,0.0004114999237690885
valuable,1,9.76487159073609,0.0011494252873563218,0.0004111808843692944
happen,1,9.76487159073609,0.0011494252873563218,0.0004111808843692944
devalued,1,9.76487159073609,0.0011494252873563218,0.0004111808843692944
alcoholics,1,9.76487159073609,0.0011494252873563218,0.0004111808843692944
hangover,1,9.76487159073609,0.0011494252873563218,0.00041112647205603656
jihad,1,9.76487159073609,0.0011494252873563218,0.0004110322013460836
hijra,1,9.76487159073609,0.0011494252873563218,0.0004110322013460836
selfdestruct,1,9.76487159073609,0.0011494252873563218,0.0004110322013460836
restaurants,1,9.76487159073609,0.0011494252873563218,0.0004109983455217458
canoe,1,9.76487159073609,0.0011494252873563218,0.0004109983455217458
among,1,9.76487159073609,0.0011494252873563218,0.0004109983455217458
gojazz,1,9.76487159073609,0.0011494252873563218,0.0004106851068823573
takenote,1,9.76487159073609,0.0011494252873563218,0.0004106851068823573
teams,1,9.76487159073609,0.0011494252873563218,0.0004106851068823573
jaymohrsports,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
backup,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
bro,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
quarterback,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
stony,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
colts,1,9.76487159073609,0.0011494252873563218,0.0004104645090724296
trading,1,9.76487159073609,0.0011494252873563218,0.00041021467184924177
automated,1,9.76487159073609,0.0011494252873563218,0.00041021467184924177
forex,1,9.76487159073609,0.0011494252873563218,0.00041021467184924177
fully,1,9.76487159073609,0.0011494252873563218,0.00041021467184924177
systemsrobotssigna,1,9.76487159073609,0.0011494252873563218,0.00041021467184924177
libtards,1,9.76487159073609,0.0011494252873563218,0.00041010404755326195
pat,1,9.76487159073609,0.0011494252873563218,0.00041010404755326195
avakov,1,9.76487159073609,0.0011494252873563218,0.00041003208387563583
crimea,1,9.76487159073609,0.0011494252873563218,0.00041003208387563583
saakasjvili,1,9.76487159073609,0.0011494252873563218,0.00041003208387563583
coward,1,9.76487159073609,0.0011494252873563218,0.00041003208387563583
conveniently,1,9.76487159073609,0.0011494252873563218,0.0004095268905608743
allowing,1,9.76487159073609,0.0011494252873563218,0.0004095268905608743
molding,1,9.76487159073609,0.0011494252873563218,0.00040888855591136565
teamtrump,1,9.76487159073609,0.0011494252873563218,0.00040888855591136565
makeamericagreatagain,1,9.76487159073609,0.0011494252873563218,0.00040888855591136565
chomsky,1,9.76487159073609,0.0011494252873563218,0.0004087948033726387
angryarab,1,9.76487159073609,0.0011494252873563218,0.0004087948033726387
feedback,1,9.76487159073609,0.0011494252873563218,0.00040855407873150584
pl,1,9.76487159073609,0.0011494252873563218,0.00040855407873150584
ayurveda,1,9.76487159073609,0.0011494252873563218,0.00040855407873150584
anent,1,9.76487159073609,0.0011494252873563218,0.00040845587116210584
crixq,1,9.76487159073609,0.0011494252873563218,0.00040845587116210584
revive,1,9.76487159073609,0.0011494252873563218,0.00040845587116210584
order,1,9.76487159073609,0.0011494252873563218,0.00040845587116210584
hosts,1,9.76487159073609,0.0011494252873563218,0.0004083605272864809
cop,1,9.76487159073609,0.0011494252873563218,0.0004083605272864809
shapewood,1,9.76487159073609,0.0011494252873563218,0.0004083605272864809
campaignspeakupae,1,9.76487159073609,0.0011494252873563218,0.0004078177658089191
performance,1,9.76487159073609,0.0011494252873563218,0.0004078177658089191
jbr,1,9.76487159073609,0.0011494252873563218,0.0004078177658089191
caused,1,9.76487159073609,0.0011494252873563218,0.00040744324505120855
force,1,9.76487159073609,0.0011494252873563218,0.00040744324505120855
flying,1,9.76487159073609,0.0011494252873563218,0.00040744324505120855
menos,1,9.76487159073609,0.0011494252873563218,0.00040720788196592524
morales,1,9.76487159073609,0.0011494252873563218,0.00040720788196592524
lat,1,9.76487159073609,0.0011494252873563218,0.00040720788196592524
ross,1,9.76487159073609,0.0011494252873563218,0.00040719746550143485
nvm,1,9.76487159073609,0.0011494252873563218,0.00040719746550143485
cosmetics,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
makers,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
shift,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
shimbun,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
testingthe,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
asahi,1,9.76487159073609,0.0011494252873563218,0.0004070604952387134
pocket,1,9.76487159073609,0.0011494252873563218,0.00040693126101206187
reporters,1,9.76487159073609,0.0011494252873563218,0.00040693126101206187
faux,1,9.76487159073609,0.0011494252873563218,0.00040693126101206187
pathetic,1,9.76487159073609,0.0011494252873563218,0.00040693126101206187
defending,1,9.76487159073609,0.0011494252873563218,0.0004069258627278161
arabia,1,9.76487159073609,0.0011494252873563218,0.0004069258627278161
boomboomb,1,9.76487159073609,0.0011494252873563218,0.0004069258627278161
french,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
priorities,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
sovereignty,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
marinelepen,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
four,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
quotes,1,9.76487159073609,0.0011494252873563218,0.0004067570074317211
thursday,1,9.76487159073609,0.0011494252873563218,0.00040654382096063523
panorama,1,9.76487159073609,0.0011494252873563218,0.00040654382096063523
protested,1,9.76487159073609,0.0011494252873563218,0.00040654382096063523
bluffs,1,9.76487159073609,0.0011494252873563218,0.00040654382096063523
local,1,9.76487159073609,0.0011494252873563218,0.00040654382096063523
phony,1,9.76487159073609,0.0011494252873563218,0.0004060153498978501
rhetoric,1,9.76487159073609,0.0011494252873563218,0.0004060153498978501
blog,1,9.76487159073609,0.0011494252873563218,0.0004060153498978501
charleston,1,9.76487159073609,0.0011494252873563218,0.0004060153498978501
environmental,1,9.76487159073609,0.0011494252873563218,0.0004055637701361384
hrc,1,9.76487159073609,0.0011494252873563218,0.0004054499012534006
hesitation,1,9.76487159073609,0.0011494252873563218,0.0004054499012534006
hearing,1,9.76487159073609,0.0011494252873563218,0.0004054499012534006
ma,1,9.76487159073609,0.0011494252873563218,0.0004054499012534006
suicide,1,9.76487159073609,0.0011494252873563218,0.0004053596082250283
legalised,1,9.76487159073609,0.0011494252873563218,0.0004053596082250283
commit,1,9.76487159073609,0.0011494252873563218,0.0004053596082250283
spite,1,9.76487159073609,0.0011494252873563218,0.0004053596082250283
copy,1,9.76487159073609,0.0011494252873563218,0.0004045793409093885
fascist,1,9.76487159073609,0.0011494252873563218,0.0004045793409093885
amateurish,1,9.76487159073609,0.0011494252873563218,0.0004045793409093885
round,1,9.76487159073609,0.0011494252873563218,0.0004045755152064348
suns,1,9.76487159073609,0.0011494252873563218,0.0004045755152064348
blues,1,9.76487159073609,0.0011494252873563218,0.00040427396462136697
homesick,1,9.76487159073609,0.0011494252873563218,0.00040427396462136697
dylans,1,9.76487159073609,0.0011494252873563218,0.00040427396462136697
subterranean,1,9.76487159073609,0.0011494252873563218,0.00040427396462136697
scan,1,9.76487159073609,0.0011494252873563218,0.00040427396462136697
teen,1,9.76487159073609,0.0011494252873563218,0.0004040540470114714
deals,1,9.76487159073609,0.0011494252873563218,0.0004037694117158425
doyoueven,1,9.76487159073609,0.0011494252873563218,0.0004037694117158425
headed,1,9.76487159073609,0.0011494252873563218,0.0004037694117158425
cardio,1,9.76487159073609,0.0011494252873563218,0.0004037694117158425
monitor,1,9.76487159073609,0.0011494252873563218,0.0004033383552172696
planned,1,9.76487159073609,0.0011494252873563218,0.0004033383552172696
csmonitorbannon,1,9.76487159073609,0.0011494252873563218,0.0004033383552172696
cs,1,9.76487159073609,0.0011494252873563218,0.0004033383552172696
administration,1,9.76487159073609,0.0011494252873563218,0.0004033383552172696
newjersey,1,9.76487159073609,0.0011494252873563218,0.0004027577067767979
christie,1,9.76487159073609,0.0011494252873563218,0.0004027577067767979
sufferers,1,9.76487159073609,0.0011494252873563218,0.0004027577067767979
ptsd,1,9.76487159073609,0.0011494252873563218,0.0004027577067767979
diplomacy,1,9.76487159073609,0.0011494252873563218,0.0004027201723551853
guess,1,9.76487159073609,0.0011494252873563218,0.0004027201723551853
images,1,9.76487159073609,0.0011494252873563218,0.00040268777084589063
topic,1,9.76487159073609,0.0011494252873563218,0.00040268777084589063
britain,1,9.76487159073609,0.0011494252873563218,0.0004025050466665923
discussing,1,9.76487159073609,0.0011494252873563218,0.00040248032160782537
faith,1,9.76487159073609,0.0011494252873563218,0.00040248032160782537
ohh,1,9.76487159073609,0.0011494252873563218,0.0004024177397830593
faughyer,1,9.76487159073609,0.0011494252873563218,0.0004024177397830593
mcdonalds,1,9.76487159073609,0.0011494252873563218,0.0004020874516988073
fleas,1,9.76487159073609,0.0011494252873563218,0.0004019308653342774
dogs,1,9.76487159073609,0.0011494252873563218,0.0004019308653342774
saylay,1,9.76487159073609,0.0011494252873563218,0.0004019308653342774
pointless,1,9.76487159073609,0.0011494252873563218,0.0004019108982442224
infuriating,1,9.76487159073609,0.0011494252873563218,0.0004019108982442224
conversation,1,9.76487159073609,0.0011494252873563218,0.0004019108982442224
caveman,1,9.76487159073609,0.0011494252873563218,0.0004019108982442224
measure,1,9.76487159073609,0.0011494252873563218,0.0004015041023981356
repr,1,9.76487159073609,0.0011494252873563218,0.0004014874967255591
scottsman,1,9.76487159073609,0.0011494252873563218,0.0004014874967255591
listenhere,1,9.76487159073609,0.0011494252873563218,0.00040138917881916823
cernunnos,1,9.76487159073609,0.0011494252873563218,0.00040138917881916823
rising,1,9.76487159073609,0.0011494252873563218,0.00040138917881916823
wicca,1,9.76487159073609,0.0011494252873563218,0.00040138917881916823
folly,1,9.76487159073609,0.0011494252873563218,0.00040138917881916823
trips,1,9.76487159073609,0.0011494252873563218,0.00040032597952377604
plz,1,9.76487159073609,0.0011494252873563218,0.00040032597952377604
sorted,1,9.76487159073609,0.0011494252873563218,0.00040032597952377604
uberindia,1,9.76487159073609,0.0011494252873563218,0.00040032597952377604
hobby,1,9.76487159073609,0.0011494252873563218,0.0003999094754723049
waking,1,9.76487159073609,0.0011494252873563218,0.0003997373287745222
value,1,9.76487159073609,0.0011494252873563218,0.0003996250488013591
reidpelosietc,1,9.76487159073609,0.0011494252873563218,0.0003996250488013591
worstpresidentever,1,9.76487159073609,0.0011494252873563218,0.00039957271709604883
failingnytimes,1,9.76487159073609,0.0011494252873563218,0.00039957271709604883
church,1,9.76487159073609,0.0011494252873563218,0.0003994098347005284
itssotrue,1,9.76487159073609,0.0011494252873563218,0.0003994098347005284
pmsl,1,9.76487159073609,0.0011494252873563218,0.0003994098347005284
reacting,1,9.76487159073609,0.0011494252873563218,0.00039940282514590216
engage,1,9.76487159073609,0.0011494252873563218,0.00039940282514590216
emotionally,1,9.76487159073609,0.0011494252873563218,0.00039940282514590216
denver,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
score,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
returns,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
hill,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
injury,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
blowout,1,9.76487159073609,0.0011494252873563218,0.0003989050912083188
starvation,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
save,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
aid,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
thousands,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
airdrops,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
urge,1,9.76487159073609,0.0011494252873563218,0.0003983537044825192
storm,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
alamnmosulopsmosuloffensiveiraqisis,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
alqahira,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
almasarif,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
iraqi,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
set,1,9.76487159073609,0.0011494252873563218,0.0003980791244144041
depleted,1,9.76487159073609,0.0011494252873563218,0.0003979471341592619
eventually,1,9.76487159073609,0.0011494252873563218,0.0003979471341592619
providers,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
potential,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
fulltime,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
healthcare,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
realizing,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
humanoid,1,9.76487159073609,0.0011494252873563218,0.0003978103715648687
stronger,1,9.76487159073609,0.0011494252873563218,0.00039779101292877224
feeding,1,9.76487159073609,0.0011494252873563218,0.00039772218442986465
fires,1,9.76487159073609,0.0011494252873563218,0.00039772218442986465
stopped,1,9.76487159073609,0.0011494252873563218,0.00039772218442986465
creators,1,9.76487159073609,0.0011494252873563218,0.00039772218442986465
ricktatorship,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
popart,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
popculture,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
themeedes,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
rickgrimes,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
illustration,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
coolpopsart,1,9.76487159073609,0.0011494252873563218,0.00039708445172769976
woman,1,9.76487159073609,0.0011494252873563218,0.0003969024231459997
hated,1,9.76487159073609,0.0011494252873563218,0.0003969024231459997
decimate,1,9.76487159073609,0.0011494252873563218,0.0003969024231459997
teaparty,1,9.76487159073609,0.0011494252873563218,0.0003965025897826999
nra,1,9.76487159073609,0.0011494252873563218,0.0003965025897826999
loophole,1,9.76487159073609,0.0011494252873563218,0.0003965025897826999
tgdn,1,9.76487159073609,0.0011494252873563218,0.0003965025897826999
pharmaceutical,1,9.76487159073609,0.0011494252873563218,0.0003963257727143364
across,1,9.76487159073609,0.0011494252873563218,0.0003963257727143364
affected,1,9.76487159073609,0.0011494252873563218,0.0003963257727143364
orchestrates,1,9.76487159073609,0.0011494252873563218,0.00039619777900753067
